1089,117,2.41090017934
1089,1393,1.72394855794
1089,1455,1.72394855794
1089,1460,1.72394855794
1089,1587,1.72394855804
1089,2185,2.11700599971
1089,2238,2.11700599971
1089,2589,3.03658811458
1089,2596,3.03658811458
1089,33,1.74357830941
1089,4,1.70876516683
1089,497,2.2111703802
1089,543,2.21117038222
1089,638,2.21117037857
1089,975,0.532389092556
1089,979,0.204793381269
117,1393,2.24319347348
117,1455,2.24319347348
117,1460,2.24319347348
117,1587,2.24319347358
117,2185,2.63625091525
117,2238,2.63625091525
117,2589,3.55583303012
117,2596,3.55583303012
117,33,0.667321870321
117,4,0.702135012511
117,497,0.199729803229
117,543,0.199729805242
117,638,0.199729801599
117,975,1.87851108679
117,979,2.20610679808
1393,1455,0.0
1393,1460,0.0
1393,1587,-1.01286913906e-10
1393,2185,1.94929917269
1393,2238,1.94929917269
1393,2589,2.86888128756
1393,2596,2.86888128756
1393,33,1.57587160354
1393,4,1.54105846097
1393,497,2.04346367434
1393,543,2.04346367635
1393,638,2.04346367271
1393,975,1.19155946538
1393,979,1.51915517667
1455,1460,0.0
1455,1587,-1.01286913906e-10
1455,2185,1.94929917269
1455,2238,1.94929917269
1455,2589,2.86888128756
1455,2596,2.86888128756
1455,33,1.57587160354
1455,4,1.54105846097
1455,497,2.04346367434
1455,543,2.04346367635
1455,638,2.04346367271
1455,975,1.19155946538
1455,979,1.51915517667
1460,1587,-1.01286913906e-10
1460,2185,1.94929917269
1460,2238,1.94929917269
1460,2589,2.86888128756
1460,2596,2.86888128756
1460,33,1.57587160354
1460,4,1.54105846097
1460,497,2.04346367434
1460,543,2.04346367635
1460,638,2.04346367271
1460,975,1.19155946538
1460,979,1.51915517667
1587,2185,1.94929917279
1587,2238,1.94929917279
1587,2589,2.86888128767
1587,2596,2.86888128767
1587,33,1.57587160364
1587,4,1.54105846107
1587,497,2.04346367444
1587,543,2.04346367645
1587,638,2.04346367281
1587,975,1.19155946548
1587,979,1.51915517677
2185,2238,0.0
2185,2589,0.919582114872
2185,2596,0.919582114872
2185,33,1.96892904531
2185,4,1.93411590274
2185,497,2.43652111611
2185,543,2.43652111812
2185,638,2.43652111448
2185,975,1.58461690715
2185,979,1.91221261844
2238,2589,0.919582114872
2238,2596,0.919582114872
2238,33,1.96892904531
2238,4,1.93411590274
2238,497,2.43652111611
2238,543,2.43652111812
2238,638,2.43652111448
2238,975,1.58461690715
2238,979,1.91221261844
2589,2596,0.0
2589,33,2.88851116019
2589,4,2.85369801761
2589,497,3.35610323098
2589,543,3.35610323299
2589,638,3.35610322935
2589,975,2.50419902202
2589,979,2.83179473331
2596,33,2.88851116019
2596,4,2.85369801761
2596,497,3.35610323098
2596,543,3.35610323299
2596,638,3.35610322935
2596,975,2.50419902202
2596,979,2.83179473331
33,4,0.0348131425733
33,497,0.467592071179
33,543,0.467592073192
33,638,0.467592069549
33,975,1.21118921685
33,979,1.53878492814
4,497,0.502405213368
4,543,0.502405215382
4,638,0.502405211739
4,975,1.17637607428
4,979,1.50397178557
497,543,2.01368751908e-09
497,638,2.39781967317e-09
497,975,1.67878128765
497,979,2.00637699893
543,638,4.41150719225e-09
543,975,1.67878128966
543,979,2.00637700095
638,975,1.67878128602
638,979,2.0063769973
975,979,0.327595711287
